filename,img_h,img_w,x,y,w,h,chars,in_table,label,above_1,between,below_2
inv-0062,1653,2337,489,796,280,27,19,False,info,False,False,False
inv-0062,1653,2337,1169,826,538,29,33,False,info,False,False,False
inv-0062,1653,2337,47,865,1041,31,69,False,info,False,False,False
inv-0062,1653,2337,1169,864,198,21,14,False,info,False,False,False
inv-0062,1653,2337,49,1334,317,51,51,False,misc,False,False,False
inv-0062,1653,2337,586,1364,30,15,3,False,misc,False,False,False
inv-0062,1653,2337,761,1360,148,23,11,False,misc,False,False,False
inv-0062,1653,2337,1025,1330,316,51,45,False,misc,False,False,False
inv-0062,1653,2337,1576,1335,26,49,1,False,misc,False,False,False
inv-0062,1653,2337,1721,1357,152,22,12,False,misc,False,False,False
inv-0062,1653,2337,802,1392,72,21,6,False,misc,False,False,False
inv-0062,1653,2337,1763,1388,71,22,8,False,misc,False,False,False
inv-0062,1653,2337,49,1436,359,20,31,False,misc,False,False,False
inv-0062,1653,2337,49,1469,318,18,26,False,misc,False,False,False
inv-0062,1653,2337,505,1512,96,19,9,False,misc,False,False,False
inv-0062,1653,2337,801,1524,71,21,8,False,misc,False,False,False
inv-0062,1653,2337,1185,1507,589,51,83,False,misc,False,False,False
inv-0063,1653,2337,1526,197,611,16,72,False,misc,False,False,False
inv-0063,1653,2337,1576,212,563,17,55,False,misc,False,False,False
inv-0063,1653,2337,146,246,557,29,31,False,doc_id,False,False,False
inv-0063,1653,2337,147,281,331,28,20,False,doc_id,False,False,False
inv-0063,1653,2337,145,313,191,17,20,False,info,False,False,False
inv-0063,1653,2337,144,329,667,22,58,False,info,False,False,False
inv-0063,1653,2337,146,354,344,17,34,False,info,False,False,False
inv-0063,1653,2337,146,378,257,15,24,False,info,False,False,False
inv-0063,1653,2337,147,399,247,15,23,False,info,False,False,False
inv-0063,1653,2337,147,418,330,17,28,False,info,False,False,False
inv-0063,1653,2337,147,435,604,21,55,False,info,False,False,False
inv-0063,1653,2337,147,458,506,20,44,False,info,False,False,False
inv-0063,1653,2337,148,481,359,17,33,False,info,False,False,False
inv-0063,1653,2337,149,503,1259,34,122,False,info,False,False,False
inv-0063,1653,2337,584,904,3,13,1,False,misc,False,False,False
inv-0064,2338,1653,102,307,786,40,32,False,doc_id,False,True,False
inv-0064,2338,1653,100,396,127,22,9,False,info,False,True,False
inv-0064,2338,1653,282,390,1051,28,67,False,info,False,True,False
inv-0064,2338,1653,100,425,903,27,56,False,info,False,True,False
inv-0064,2338,1653,100,476,134,24,9,False,info,False,True,False
inv-0064,2338,1653,283,472,1141,27,74,False,info,False,True,False
inv-0064,2338,1653,101,506,123,24,12,False,info,False,True,False
inv-0064,2338,1653,283,508,243,24,16,False,info,False,True,False
inv-0064,2338,1653,124,535,1216,60,116,False,info,False,True,False
inv-0064,2338,1653,101,616,132,19,11,False,info,False,True,False
inv-0064,2338,1653,283,614,349,21,26,False,info,False,True,False
inv-0064,2338,1653,1141,897,75,18,7,False,total,False,False,True
inv-0064,2338,1653,1309,895,110,23,8,False,total,False,False,True
inv-0064,2338,1653,999,929,217,22,14,False,total,False,False,True
inv-0064,2338,1653,1323,927,96,23,7,False,total,False,False,True
inv-0064,2338,1653,1028,962,188,18,14,False,total,False,False,True
inv-0064,2338,1653,1310,960,109,22,8,False,total,False,False,True
inv-0064,2338,1653,103,995,555,25,38,False,verif,False,False,True
inv-0064,2338,1653,103,1027,790,26,46,False,verif,False,False,True
inv-0064,2338,1653,105,1276,173,24,12,False,misc,False,False,True
inv-0064,2338,1653,394,1243,220,54,28,False,misc,False,False,True
inv-0064,2338,1653,687,1274,142,21,11,False,misc,False,False,True
inv-0064,2338,1653,890,1271,124,24,7,False,misc,False,False,True
inv-0064,2338,1653,1276,1271,154,18,11,False,misc,False,False,True
inv-0064,2338,1653,352,1301,294,240,14,False,misc,False,False,True
inv-0064,2338,1653,1186,1344,240,94,59,False,misc,False,False,True
inv-0064,2338,1653,185,1596,241,61,40,False,misc,False,False,True
inv-0064,2338,1653,612,1574,252,60,22,False,misc,False,False,True
inv-0064,2338,1653,193,1671,60,22,6,False,misc,False,False,True
inv-0064,2338,1653,297,1665,132,25,17,False,misc,False,False,True
inv-0064,2338,1653,222,1856,214,47,7,False,misc,False,False,True
inv-0064,2338,1653,530,1841,360,40,8,False,misc,False,False,True
inv-0064,2338,1653,976,1824,154,32,11,False,misc,False,False,True
inv-0064,2338,1653,534,1203,77,30,1,False,misc,False,False,True
inv-0064,2338,1653,1181,1197,99,33,1,False,misc,False,False,True
inv-0064,2338,1653,515,1762,67,14,2,False,misc,False,False,True
inv-0065,2338,1653,770,101,34,25,3,False,misc,True,False,False
inv-0065,2338,1653,875,99,13,25,1,False,misc,True,False,False
inv-0065,2338,1653,697,134,139,38,8,False,misc,True,False,False
inv-0065,2338,1653,887,128,102,45,7,False,misc,False,False,False
inv-0065,2338,1653,164,375,688,69,33,False,doc_id,False,False,False
inv-0065,2338,1653,163,487,150,49,22,False,info,False,True,False
inv-0065,2338,1653,358,490,1066,54,127,False,info,False,True,False
inv-0065,2338,1653,162,598,119,48,19,False,info,False,True,False
inv-0065,2338,1653,364,601,853,29,65,False,info,False,True,False
inv-0065,2338,1653,162,673,1302,53,133,False,info,False,True,False
inv-0065,2338,1653,161,754,114,19,9,False,info,False,True,False
inv-0065,2338,1653,355,757,404,22,32,False,info,False,True,False
inv-0065,2338,1653,160,1164,485,28,36,False,verif,False,False,True
inv-0065,2338,1653,1046,1190,33,3,2,False,misc,False,False,True
inv-0065,2338,1653,159,1192,1041,52,69,False,verif,False,False,True
inv-0065,2338,1653,1248,1220,54,25,1,False,misc,False,False,True
inv-0065,2338,1653,159,1270,157,22,12,False,misc,False,False,True
inv-0065,2338,1653,593,1273,92,24,2,False,misc,False,False,True
inv-0065,2338,1653,851,1254,361,155,56,False,misc,False,False,True
inv-0065,2338,1653,1268,1262,234,41,11,False,misc,False,False,True
inv-0065,2338,1653,980,1408,147,21,8,False,misc,False,False,True
inv-0065,2338,1653,1039,1437,47,2,2,False,misc,False,False,True
inv-0065,2338,1653,991,1439,13,7,1,False,misc,False,False,True
inv-0065,2338,1653,1053,1439,21,2,2,False,misc,False,False,True
inv-0065,2338,1653,309,2170,44,34,1,False,misc,False,False,True
inv-0065,2338,1653,620,2193,25,4,1,False,misc,False,False,True
inv-0065,2338,1653,1077,2174,240,25,17,False,misc,False,False,True
inv-0065,2338,1653,1092,2236,173,26,10,False,misc,False,False,True
inv-0065,2338,1653,1408,2221,132,31,2,False,misc,False,False,True
inv-0065,2338,1653,487,1301,135,34,3,False,misc,False,False,True
inv-0065,2338,1653,941,1306,64,98,8,False,misc,False,False,True
inv-0065,2338,1653,1242,1307,41,14,2,False,misc,False,False,True
inv-0066,2338,1654,1355,35,6,2,1,False,misc,True,False,False
inv-0066,2338,1654,1461,36,6,2,1,False,misc,True,False,False
inv-0066,2338,1654,1523,36,6,5,1,False,misc,True,False,False
inv-0066,2338,1654,1355,53,6,3,1,False,misc,True,False,False
inv-0066,2338,1654,1502,54,6,2,1,False,misc,True,False,False
inv-0066,2338,1654,1565,53,6,5,1,False,misc,True,False,False
inv-0066,2338,1654,118,383,877,37,35,False,doc_id,False,True,False
inv-0066,2338,1654,115,475,138,23,9,False,info,False,True,False
inv-0066,2338,1654,301,473,1044,26,66,False,info,False,True,False
inv-0066,2338,1654,114,506,1099,27,72,False,info,False,True,False
inv-0066,2338,1654,115,560,1466,27,91,False,info,False,True,False
inv-0066,2338,1654,374,594,750,25,49,False,info,False,True,False
inv-0066,2338,1654,115,650,141,25,9,False,info,False,True,False
inv-0066,2338,1654,301,648,1114,25,68,False,info,False,True,False
inv-0066,2338,1654,114,681,126,25,10,False,info,False,True,False
inv-0066,2338,1654,301,681,346,26,22,False,info,False,True,False
inv-0066,2338,1654,115,738,207,26,13,False,info,False,True,False
inv-0066,2338,1654,375,737,1089,26,67,False,info,False,True,False
inv-0066,2338,1654,374,770,1128,26,70,False,info,False,True,False
inv-0066,2338,1654,114,847,137,21,9,False,info,False,True,False
inv-0066,2338,1654,301,847,854,26,53,False,info,False,True,False
inv-0066,2338,1654,1144,987,285,24,17,False,total,False,False,True
inv-0066,2338,1654,992,1023,232,24,13,False,total,False,False,True
inv-0066,2338,1654,1271,1023,157,23,10,False,total,False,False,True
inv-0066,2338,1654,1022,1058,406,23,25,False,total,False,False,True
inv-0066,2338,1654,114,1093,645,26,40,False,verif,False,False,True
inv-0066,2338,1654,114,1128,1121,28,67,False,verif,False,False,True
inv-0066,2338,1654,112,1187,815,44,48,False,misc,False,False,True
inv-0066,2338,1654,114,1300,187,26,12,False,misc,False,False,True
inv-0066,2338,1654,447,1238,116,89,15,False,misc,False,False,True
inv-0066,2338,1654,566,1239,270,86,26,False,misc,False,False,True
inv-0066,2338,1654,901,1299,133,25,9,False,misc,False,False,True
inv-0066,2338,1654,1088,1282,167,44,2,False,misc,False,False,True
inv-0066,2338,1654,1310,1304,120,21,8,False,misc,False,False,True
inv-0066,2338,1654,327,1331,417,51,55,False,misc,False,False,True
inv-0066,2338,1654,1077,1331,280,23,18,False,misc,False,False,True
inv-0066,2338,1654,710,1388,26,6,2,False,misc,False,False,True
inv-0066,2338,1654,445,1400,5,4,1,False,misc,False,False,True
inv-0066,2338,1654,708,1398,9,7,1,False,misc,False,False,True
inv-0066,2338,1654,457,1414,25,7,2,False,misc,False,False,True
inv-0066,2338,1654,700,1418,9,5,1,False,misc,False,False,True
inv-0066,2338,1654,451,1422,11,9,2,False,misc,False,False,True
inv-0066,2338,1654,695,1424,22,7,2,False,misc,False,False,True
inv-0066,2338,1654,484,1438,7,3,1,False,misc,False,False,True
inv-0066,2338,1654,720,1439,5,5,1,False,misc,False,False,True
inv-0066,2338,1654,515,1446,4,5,1,False,misc,False,False,True
inv-0066,2338,1654,667,1445,26,5,2,False,misc,False,False,True
inv-0066,2338,1654,472,1454,13,9,2,False,misc,False,False,True
inv-0066,2338,1654,529,1457,4,5,1,False,misc,False,False,True
inv-0066,2338,1654,641,1453,19,12,1,False,misc,False,False,True
inv-0066,2338,1654,484,1465,9,5,1,False,misc,False,False,True
inv-0066,2338,1654,540,1464,11,5,1,False,misc,False,False,True
inv-0066,2338,1654,634,1466,5,3,1,False,misc,False,False,True
inv-0066,2338,1654,494,1470,14,6,2,False,misc,False,False,True
inv-0066,2338,1654,555,1470,14,5,1,False,misc,False,False,True
inv-0066,2338,1654,614,1469,18,6,1,False,misc,False,False,True
inv-0066,2338,1654,487,1475,9,6,1,False,misc,False,False,True
inv-0066,2338,1654,579,1475,26,3,2,False,misc,False,False,True
inv-0066,2338,1654,685,1480,4,3,1,False,misc,False,False,True
inv-0066,2338,1654,1292,1477,5,7,1,False,misc,False,False,True
inv-0066,2338,1654,513,1483,54,6,3,False,misc,False,False,True
inv-0066,2338,1654,507,1491,164,26,11,False,misc,False,False,True
inv-0066,2338,1654,1051,1490,298,84,23,False,misc,False,False,True
inv-0066,2338,1654,1077,1574,204,39,12,False,misc,False,False,True
inv-0066,2338,1654,1333,1575,11,27,2,False,misc,False,False,True
inv-0066,2338,1654,1166,1616,36,8,2,False,misc,False,False,True
inv-0066,2338,1654,1240,2040,194,9,11,False,misc,False,False,True
inv-0066,2338,1654,1427,2048,23,6,2,False,misc,False,False,True
inv-0066,2338,1654,1092,2060,29,4,3,False,misc,False,False,True
inv-0066,2338,1654,1166,2059,278,6,12,False,misc,False,False,True
inv-0066,2338,1654,1088,2136,13,6,2,False,misc,False,False,True
inv-0066,2338,1654,1168,2139,106,18,5,False,misc,False,False,True
inv-0066,2338,1654,1322,2134,127,20,14,False,misc,False,False,True
inv-0066,2338,1654,1229,2183,47,2,2,False,misc,False,False,True
inv-0067,2338,1653,89,35,1056,20,79,False,misc,True,False,False
inv-0067,2338,1653,93,277,699,75,64,False,doc_id,False,False,False
inv-0067,2338,1653,1428,285,107,67,2,False,misc,False,True,False
inv-0067,2338,1653,1374,360,161,50,3,False,misc,False,True,False
inv-0067,2338,1653,90,419,1279,53,114,False,info,False,True,False
inv-0067,2338,1653,1438,420,12,18,1,False,info,False,True,False
inv-0067,2338,1653,1493,433,4,8,1,False,info,False,True,False
inv-0067,2338,1653,246,508,1265,24,81,False,info,False,True,False
inv-0067,2338,1653,91,537,1438,25,90,False,info,False,True,False
inv-0067,2338,1653,247,567,838,25,57,False,info,False,True,False
inv-0067,2338,1653,1254,707,75,18,7,False,total,False,False,True
inv-0067,2338,1653,1415,707,109,21,8,False,total,False,False,True
inv-0067,2338,1653,1228,739,101,22,6,False,total,False,False,True
inv-0067,2338,1653,90,770,549,24,37,False,verif,False,False,True
inv-0067,2338,1653,89,803,745,42,39,False,verif,False,False,True
inv-0067,2338,1653,90,897,169,24,12,False,misc,False,False,True
inv-0067,2338,1653,354,853,253,69,6,False,misc,False,False,True
inv-0067,2338,1653,524,853,24,12,2,False,misc,False,False,True
inv-0067,2338,1653,607,899,221,22,14,False,misc,False,False,True
inv-0067,2338,1653,90,957,120,24,9,False,misc,False,False,True
inv-0067,2338,1653,326,927,502,55,22,False,misc,False,False,True
inv-0067,2338,1653,327,987,309,135,55,False,misc,False,False,True
inv-0067,2338,1653,147,1997,216,26,12,False,misc,False,False,True
inv-0067,2338,1653,421,2022,67,27,1,False,misc,False,False,True
inv-0067,2338,1653,180,2060,252,98,10,False,misc,False,False,True
inv-0068,2338,1653,1357,19,194,43,5,False,misc,True,False,False
inv-0068,2338,1653,116,365,816,39,32,False,doc_id,False,True,False
inv-0068,2338,1653,1140,362,230,67,10,False,misc,False,True,False
inv-0068,2338,1653,114,459,137,24,9,False,info,False,True,False
inv-0068,2338,1653,298,437,1120,47,64,False,info,False,True,False
inv-0068,2338,1653,113,489,723,28,43,False,info,False,True,False
inv-0068,2338,1653,113,546,1288,25,77,False,info,False,True,False
inv-0068,2338,1653,112,576,128,26,10,False,info,False,True,False
inv-0068,2338,1653,298,578,470,26,29,False,info,False,True,False
inv-0068,2338,1653,112,634,138,20,9,False,info,False,True,False
inv-0068,2338,1653,298,634,777,27,49,False,info,False,True,False
inv-0068,2338,1653,1151,850,287,25,18,False,total,False,False,True
inv-0068,2338,1653,995,887,238,24,14,False,total,False,False,True
inv-0068,2338,1653,1280,887,158,24,10,False,total,False,False,True
inv-0068,2338,1653,1026,923,412,24,25,False,total,False,False,True
inv-0068,2338,1653,113,958,660,26,41,False,verif,False,False,True
inv-0068,2338,1653,111,994,1253,27,75,False,verif,False,False,True
inv-0068,2338,1653,691,1034,23,7,2,False,misc,False,False,True
inv-0068,2338,1653,1279,1036,21,5,2,False,misc,False,False,True
inv-0068,2338,1653,1408,1039,8,2,1,False,misc,False,False,True
inv-0068,2338,1653,534,1049,45,15,1,False,misc,False,False,True
inv-0068,2338,1653,1238,1049,19,9,1,False,misc,False,False,True
inv-0068,2338,1653,530,1067,38,11,6,False,misc,False,False,True
inv-0068,2338,1653,1199,1064,28,13,1,False,misc,False,False,True
inv-0068,2338,1653,113,1109,213,112,15,False,misc,False,False,True
inv-0068,2338,1653,391,1089,199,90,14,False,misc,False,False,True
inv-0068,2338,1653,639,1100,37,36,2,False,misc,False,False,True
inv-0068,2338,1653,741,1115,100,17,6,False,misc,False,False,True
inv-0068,2338,1653,906,1084,343,182,25,False,misc,False,False,True
inv-0068,2338,1653,1342,1115,98,17,6,False,misc,False,False,True
inv-0068,2338,1653,1499,1325,4,3,1,False,misc,False,False,True
inv-0068,2338,1653,1192,1879,302,48,8,False,misc,False,False,True
inv-0068,2338,1653,1192,1930,280,44,11,False,misc,False,False,True
inv-0068,2338,1653,288,2030,83,77,10,False,misc,False,False,True
inv-0068,2338,1653,415,2039,275,85,17,False,misc,False,False,True
inv-0068,2338,1653,975,2169,186,18,11,False,misc,False,False,True
inv-0068,2338,1653,132,2198,280,94,5,False,misc,False,False,True
inv-0068,2338,1653,457,2256,9,9,2,False,misc,False,False,True
inv-0068,2338,1653,548,2263,5,5,1,False,misc,False,False,True
inv-0068,2338,1653,606,2266,4,6,1,False,misc,False,False,True
inv-0068,2338,1653,993,2206,181,40,4,False,misc,False,False,True
inv-0068,2338,1653,1223,2232,18,18,1,False,misc,False,False,True
inv-0068,2338,1653,541,1331,20,32,7,False,misc,False,False,True
inv-0068,2338,1653,389,1141,312,225,28,False,misc,False,False,True
inv-0068,2338,1653,1085,1142,133,39,8,False,misc,False,False,True
inv-0069,2338,1654,122,32,237,71,20,False,misc,True,False,False
inv-0069,2338,1654,1398,60,19,24,3,False,misc,True,False,False
inv-0069,2338,1654,1417,130,145,18,11,False,misc,True,False,False
inv-0069,2338,1654,276,202,444,23,26,False,misc,True,False,False
inv-0069,2338,1654,144,240,577,25,33,False,misc,True,False,False
inv-0069,2338,1654,234,278,459,24,24,False,misc,True,False,False
inv-0069,2338,1654,149,309,545,24,29,False,misc,True,False,False
inv-0069,2338,1654,1171,642,390,21,28,False,misc,True,False,False
inv-0069,2338,1654,176,663,67,32,5,False,misc,True,False,False
inv-0069,2338,1654,308,672,1228,23,75,False,misc,True,False,False
inv-0069,2338,1654,307,702,822,23,53,False,misc,True,False,False
inv-0069,2338,1654,309,760,1060,25,76,False,misc,True,False,False
inv-0069,2338,1654,555,819,532,24,35,False,misc,True,False,False
inv-0069,2338,1654,80,1168,514,31,29,False,doc_id,False,True,False
inv-0069,2338,1654,77,1275,98,18,8,False,info,False,True,False
inv-0069,2338,1654,308,1261,1138,52,141,False,info,False,True,False
inv-0069,2338,1654,309,1348,1156,24,79,False,info,False,True,False
inv-0069,2338,1654,77,1377,140,22,10,False,info,False,True,False
inv-0069,2338,1654,308,1377,1008,24,71,False,info,False,True,False
inv-0069,2338,1654,75,1442,92,23,7,False,info,False,True,False
inv-0069,2338,1654,306,1443,446,23,30,False,info,False,True,False
inv-0069,2338,1654,1299,1666,73,18,7,False,total,False,False,True
inv-0069,2338,1654,1492,1666,72,22,6,False,total,False,False,True
inv-0069,2338,1654,1240,1698,132,22,10,False,total,False,False,True
inv-0069,2338,1654,1492,1698,72,22,6,False,total,False,False,True
inv-0069,2338,1654,1111,1731,261,23,19,False,total,False,False,True
inv-0069,2338,1654,1492,1731,73,21,6,False,total,False,False,True
inv-0069,2338,1654,75,1762,498,24,34,False,verif,False,False,True
inv-0069,2338,1654,76,1794,748,25,47,False,verif,False,False,True
inv-0069,2338,1654,74,1853,394,73,66,False,misc,False,False,True
inv-0069,2338,1654,530,1845,212,96,24,False,misc,False,False,True
inv-0069,2338,1654,1020,1854,410,24,23,False,misc,False,False,True
inv-0069,2338,1654,672,1949,6,2,1,False,misc,False,False,True
inv-0069,2338,1654,795,1947,2,7,1,False,misc,False,False,True
inv-0069,2338,1654,614,1958,6,5,1,False,misc,False,False,True
inv-0069,2338,1654,663,1956,9,6,1,False,misc,False,False,True
inv-0069,2338,1654,76,1966,353,23,23,False,misc,False,False,True
inv-0069,2338,1654,557,1979,8,3,1,False,misc,False,False,True
inv-0069,2338,1654,655,1965,49,12,2,False,misc,False,False,True
inv-0069,2338,1654,1021,1968,481,23,28,False,misc,False,False,True
inv-0069,2338,1654,1551,1967,80,26,9,False,misc,False,False,True
inv-0069,2338,1654,74,1997,394,18,28,False,misc,False,False,True
inv-0069,2338,1654,557,1996,185,22,12,False,misc,False,False,True
inv-0069,2338,1654,1294,1996,93,5,7,False,misc,False,False,True
inv-0069,2338,1654,1464,2001,124,16,3,False,misc,False,False,True
inv-0069,2338,1654,74,2019,254,19,22,False,misc,False,False,True
inv-0069,2338,1654,541,2019,209,51,8,False,misc,False,False,True
inv-0069,2338,1654,1364,2018,88,39,1,False,misc,False,False,True
inv-0069,2338,1654,1506,2061,120,14,11,False,misc,False,False,True
inv-0069,2338,1654,578,2079,177,32,3,False,misc,False,False,True
inv-0069,2338,1654,1302,2074,328,19,13,False,misc,False,False,True
inv-0069,2338,1654,75,2111,1322,25,78,False,misc,False,False,True
inv-0069,2338,1654,1460,2115,7,3,1,False,misc,False,False,True
inv-0069,2338,1654,75,2140,1360,25,91,False,misc,False,False,True
inv-0069,2338,1654,76,2169,182,23,12,False,misc,False,False,True
inv-0069,2338,1654,394,2170,179,23,12,False,misc,False,False,True
inv-0069,2338,1654,694,2170,329,23,16,False,misc,False,False,True
inv-0069,2338,1654,1131,2171,208,18,10,False,misc,False,False,True
inv-0069,2338,1654,76,2294,569,14,41,False,misc,False,False,True
inv-0069,2338,1654,717,2215,289,93,11,False,misc,False,False,True
inv-0069,2338,1654,1186,2235,46,56,3,False,misc,False,False,True
inv-0069,2338,1654,1275,2265,17,5,1,False,misc,False,False,True
inv-0069,2338,1654,1335,2222,122,86,6,False,misc,False,False,True
inv-0069,2338,1654,585,1883,210,64,6,False,misc,False,False,True
inv-0069,2338,1654,746,1883,9,9,1,False,misc,False,False,True
inv-0069,2338,1654,798,1938,4,9,1,False,misc,False,False,True
inv-0069,2338,1654,1475,2065,9,5,1,False,misc,False,False,True
inv-0070,2339,1653,503,51,265,37,5,False,misc,True,False,False
inv-0070,2339,1653,834,33,196,44,2,False,misc,True,False,False
inv-0070,2339,1653,1304,63,167,30,7,False,misc,True,False,False
inv-0070,2339,1653,1302,317,207,27,11,False,misc,False,True,False
inv-0070,2339,1653,120,369,713,33,33,False,doc_id,False,True,False
inv-0070,2339,1653,1169,384,67,51,2,False,misc,False,True,False
inv-0070,2339,1653,1321,380,249,27,13,False,misc,False,True,False
inv-0070,2339,1653,1037,441,579,51,27,False,misc,False,True,False
inv-0070,2339,1653,122,539,124,21,9,False,info,False,True,False
inv-0070,2339,1653,344,540,1239,29,85,False,info,False,True,False
inv-0070,2339,1653,345,568,542,24,40,False,info,False,True,False
inv-0070,2339,1653,122,618,131,23,9,False,info,False,True,False
inv-0070,2339,1653,344,619,1211,27,82,False,info,False,True,False
inv-0070,2339,1653,345,646,736,25,54,False,info,False,True,False
inv-0070,2339,1653,118,701,123,18,9,False,info,False,True,False
inv-0070,2339,1653,343,702,381,22,27,False,info,False,True,False
inv-0070,2339,1653,1336,1197,72,18,7,False,total,False,False,True
inv-0070,2339,1653,1490,1197,122,18,9,False,total,False,False,True
inv-0070,2339,1653,1260,1227,148,22,10,False,total,False,False,True
inv-0070,2339,1653,1503,1228,108,17,8,False,total,False,False,True
inv-0070,2339,1653,1224,1257,184,18,14,False,total,False,False,True
inv-0070,2339,1653,1490,1257,121,18,9,False,total,False,False,True
inv-0070,2339,1653,117,1284,485,23,34,False,verif,False,False,True
inv-0070,2339,1653,116,1314,900,24,57,False,verif,False,False,True
inv-0070,2339,1653,116,1418,155,22,12,False,misc,False,False,True
inv-0070,2339,1653,543,1420,135,21,9,False,misc,False,False,True
inv-0070,2339,1653,562,1449,97,20,9,False,misc,False,False,True
inv-0070,2339,1653,1010,1450,74,20,5,False,misc,False,False,True
inv-0070,2339,1653,116,1476,338,23,26,False,misc,False,False,True
inv-0070,2339,1653,562,1507,97,21,9,False,misc,False,False,True
inv-0070,2339,1653,1010,1508,73,21,5,False,misc,False,False,True
inv-0070,2339,1653,1321,1845,131,29,6,False,misc,False,False,True
inv-0070,2339,1653,1259,1880,263,61,20,False,misc,False,False,True
inv-0070,2339,1653,106,2175,445,19,34,False,misc,False,False,True
inv-0070,2339,1653,738,2178,882,19,72,False,misc,False,False,True
inv-0070,2339,1653,107,2198,407,20,33,False,misc,False,False,True
inv-0070,2339,1653,875,2201,104,19,9,False,misc,False,False,True
inv-0070,2339,1653,105,2221,608,19,55,False,misc,False,False,True
inv-0070,2339,1653,874,2224,732,20,64,False,misc,False,False,True
inv-0070,2339,1653,736,2270,611,19,47,False,misc,False,False,True
inv-0070,2339,1653,874,2293,725,13,64,False,misc,False,False,True
inv-0070,2339,1653,1456,308,113,7,9,False,misc,False,False,False
inv-0071,2337,1653,168,33,13,2,1,False,misc,True,False,False
inv-0071,2337,1653,1312,19,22,21,1,False,misc,True,False,False
inv-0071,2337,1653,1218,54,81,74,3,False,misc,True,False,False
inv-0071,2337,1653,1040,131,5,8,1,False,misc,True,False,False
inv-0071,2337,1653,1220,136,5,4,1,False,misc,True,False,False
inv-0071,2337,1653,202,213,138,217,6,False,misc,True,False,False
inv-0071,2337,1653,295,197,39,26,2,False,misc,True,False,False
inv-0071,2337,1653,341,145,1136,284,112,False,misc,True,False,False
inv-0071,2337,1653,459,868,767,38,31,False,doc_id,False,True,False
inv-0071,2337,1653,384,947,977,26,72,False,info,False,True,False
inv-0071,2337,1653,383,978,1068,25,72,False,info,False,True,False
inv-0071,2337,1653,205,1010,625,24,42,False,info,False,True,False
inv-0071,2337,1653,205,1043,862,26,56,False,info,False,True,False
inv-0071,2337,1653,1144,1300,144,23,9,False,total,False,False,False
inv-0071,2337,1653,1373,1299,110,23,8,False,total,False,False,False
inv-0071,2337,1653,1164,1341,124,23,8,False,total,False,False,True
inv-0071,2337,1653,1387,1340,96,22,7,False,total,False,False,True
inv-0071,2337,1653,1107,1382,182,18,12,False,total,False,False,True
inv-0071,2337,1653,1373,1380,110,23,8,False,total,False,False,True
inv-0071,2337,1653,208,1460,265,23,19,False,verif,False,False,True
inv-0071,2337,1653,744,1457,638,26,43,False,verif,False,False,True
inv-0071,2337,1653,207,1500,637,24,45,False,verif,False,False,True
inv-0071,2337,1653,209,1782,288,24,19,False,misc,False,False,True
inv-0071,2337,1653,931,1742,476,64,12,False,misc,False,False,True
inv-0071,2337,1653,935,1814,115,47,9,False,misc,False,False,True
inv-0071,2337,1653,1204,1813,213,47,16,False,misc,False,False,True
inv-0071,2337,1653,992,1908,1,10,1,False,misc,False,False,True
inv-0071,2337,1653,1010,1863,281,91,21,False,misc,False,False,True
inv-0071,2337,1653,1306,1903,1,17,1,False,misc,False,False,True
inv-0071,2337,1653,1018,1955,104,88,4,False,misc,False,False,True
inv-0071,2337,1653,1167,1953,115,93,3,False,misc,False,False,True
inv-0071,2337,1653,322,229,59,196,5,False,misc,True,False,False
inv-0071,2337,1653,262,411,23,14,2,False,misc,True,False,False
inv-0071,2337,1653,288,411,33,18,2,False,misc,True,False,False
inv-0071,2337,1653,1126,2032,37,15,3,False,misc,False,False,True
inv-0072,2338,1653,1438,219,102,29,8,False,misc,False,False,False
inv-0072,2338,1653,1438,260,59,22,5,False,misc,False,False,False
inv-0072,2338,1653,109,350,763,36,30,False,doc_id,False,True,False
inv-0072,2338,1653,1410,332,38,45,1,False,misc,False,True,False
inv-0072,2338,1653,106,420,1336,120,183,False,info,False,True,False
inv-0072,2338,1653,106,545,117,23,10,False,info,False,True,False
inv-0072,2338,1653,289,548,527,23,35,False,info,False,True,False
inv-0072,2338,1653,106,593,126,20,9,False,info,False,True,False
inv-0072,2338,1653,289,595,735,24,49,False,info,False,True,False
inv-0072,2338,1653,1143,724,75,19,7,False,total,False,False,True
inv-0072,2338,1653,1312,725,108,22,8,False,total,False,False,True
inv-0072,2338,1653,1008,756,211,24,14,False,total,False,False,True
inv-0072,2338,1653,1414,767,7,3,1,False,total,False,False,True
inv-0072,2338,1653,1029,788,189,19,14,False,total,False,False,True
inv-0072,2338,1653,1312,788,108,23,8,False,total,False,False,True
inv-0072,2338,1653,106,817,549,25,37,False,verif,False,False,True
inv-0072,2338,1653,105,849,998,26,66,False,verif,False,False,True
inv-0072,2338,1653,106,897,121,19,9,False,misc,False,False,True
inv-0072,2338,1653,105,927,838,25,59,False,misc,False,False,True
inv-0072,2338,1653,105,957,1208,26,82,False,misc,False,False,True
inv-0072,2338,1653,104,984,1253,26,85,False,misc,False,False,True
inv-0072,2338,1653,105,1020,111,19,9,False,misc,False,False,True
inv-0072,2338,1653,1321,1033,127,23,6,False,misc,False,False,True
inv-0072,2338,1653,1346,1064,21,6,2,False,misc,False,False,True
inv-0072,2338,1653,1417,1063,67,6,3,False,misc,False,False,True
